from_table_qual,from_column,to_table,to_column,confidence,notes,source,prisma_status
mysql_raw.mdcd_pendg_fmly_plng_pgm_plcy_area_hstry,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl,mdcd_frtlty_pgm_dtl_id,mdcd_frtlty_pgm_dtl,mdcd_frtlty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl_hstry,mdcd_frtlty_pgm_dtl_id,mdcd_frtlty_pgm_dtl,mdcd_frtlty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl_hstry,mdcd_pendg_frtlty_pgm_dtl_id,mdcd_pendg_frtlty_pgm_dtl,mdcd_pendg_frtlty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_frtlty_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl,mdcd_glbl_pymt_pgm_dtl_id,mdcd_glbl_pymt_pgm_dtl,mdcd_glbl_pymt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl_hstry,mdcd_glbl_pymt_pgm_dtl_id,mdcd_glbl_pymt_pgm_dtl,mdcd_glbl_pymt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl_hstry,mdcd_pendg_glbl_pymt_pgm_dtl_id,mdcd_pendg_glbl_pymt_pgm_dtl,mdcd_pendg_glbl_pymt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_glbl_pymt_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl,mdcd_hcbs_pgm_dtl_id,mdcd_hcbs_pgm_dtl,mdcd_hcbs_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl_hstry,mdcd_hcbs_pgm_dtl_id,mdcd_hcbs_pgm_dtl,mdcd_hcbs_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl_hstry,mdcd_pendg_hcbs_pgm_dtl_id,mdcd_pendg_hcbs_pgm_dtl,mdcd_pendg_hcbs_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hcbs_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl,mdcd_hiv_pgm_dtl_id,mdcd_hiv_pgm_dtl,mdcd_hiv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl_hstry,mdcd_hiv_pgm_dtl_id,mdcd_hiv_pgm_dtl,mdcd_hiv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl_hstry,mdcd_pendg_hiv_pgm_dtl_id,mdcd_pendg_hiv_pgm_dtl,mdcd_pendg_hiv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hiv_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl,mdcd_hlth_eqty_pgm_dtl_id,mdcd_hlth_eqty_pgm_dtl,mdcd_hlth_eqty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl_hstry,mdcd_hlth_eqty_pgm_dtl_id,mdcd_hlth_eqty_pgm_dtl,mdcd_hlth_eqty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl_hstry,mdcd_pendg_hlth_eqty_pgm_dtl_id,mdcd_pendg_hlth_eqty_pgm_dtl,mdcd_pendg_hlth_eqty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_eqty_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,mdcd_hlth_rltd_scl_nds_pgm_dtl,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,mdcd_hlth_rltd_scl_nds_pgm_dtl,mdcd_hlth_rltd_scl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_id,mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl,mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlth_rltd_scl_nds_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,mdcd_hlthy_adlt_oprtnty_pgm_dtl,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,mdcd_hlthy_adlt_oprtnty_pgm_dtl,mdcd_hlthy_adlt_oprtnty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_id,mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl,mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_adlt_oprtnty_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,mdcd_hlthy_bhvr_incntv_pgm_dtl,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,mdcd_hlthy_bhvr_incntv_pgm_dtl,mdcd_hlthy_bhvr_incntv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_id,mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl,mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hlthy_bhvr_incntv_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl,mdcd_hyde_pgm_dtl_id,mdcd_hyde_pgm_dtl,mdcd_hyde_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl_hstry,mdcd_hyde_pgm_dtl_id,mdcd_hyde_pgm_dtl,mdcd_hyde_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl_hstry,mdcd_pendg_hyde_pgm_dtl_id,mdcd_pendg_hyde_pgm_dtl,mdcd_pendg_hyde_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_hyde_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl,mdcd_intgrtd_care_pgm_dtl_id,mdcd_intgrtd_care_pgm_dtl,mdcd_intgrtd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl_hstry,mdcd_intgrtd_care_pgm_dtl_id,mdcd_intgrtd_care_pgm_dtl,mdcd_intgrtd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl_hstry,mdcd_pendg_intgrtd_care_pgm_dtl_id,mdcd_pendg_intgrtd_care_pgm_dtl,mdcd_pendg_intgrtd_care_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_intgrtd_care_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl,mdcd_lead_expo_pgm_dtl_id,mdcd_lead_expo_pgm_dtl,mdcd_lead_expo_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl_hstry,mdcd_lead_expo_pgm_dtl_id,mdcd_lead_expo_pgm_dtl,mdcd_lead_expo_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl_hstry,mdcd_pendg_lead_expo_pgm_dtl_id,mdcd_pendg_lead_expo_pgm_dtl,mdcd_pendg_lead_expo_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lead_expo_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl,mdcd_lftm_lmts_pgm_dtl_id,mdcd_lftm_lmts_pgm_dtl,mdcd_lftm_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl_hstry,mdcd_lftm_lmts_pgm_dtl_id,mdcd_lftm_lmts_pgm_dtl,mdcd_lftm_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl_hstry,mdcd_pendg_lftm_lmts_pgm_dtl_id,mdcd_pendg_lftm_lmts_pgm_dtl,mdcd_pendg_lftm_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_lftm_lmts_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl,mc_type_cd,mc_type_rfrnc,mc_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,mc_type_cd,mc_type_rfrnc,mc_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,mdcd_pendg_ltss_pgm_dtl_id,mdcd_pendg_ltss_pgm_dtl,mdcd_pendg_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area,mdcd_ltss_pgm_plcy_area_id,mdcd_ltss_pgm_plcy_area,mdcd_ltss_pgm_plcy_area_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area,mdcd_pendg_ltss_pgm_dtl_id,mdcd_pendg_ltss_pgm_dtl,mdcd_pendg_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area_hstry,mdcd_ltss_pgm_dtl_id,mdcd_ltss_pgm_dtl,mdcd_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area_hstry,mdcd_ltss_pgm_plcy_area_id,mdcd_ltss_pgm_plcy_area,mdcd_ltss_pgm_plcy_area_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area_hstry,mdcd_pendg_ltss_pgm_dtl_id,mdcd_pendg_ltss_pgm_dtl,mdcd_pendg_ltss_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area_hstry,mdcd_pendg_ltss_pgm_plcy_area_id,mdcd_pendg_ltss_pgm_plcy_area,mdcd_pendg_ltss_pgm_plcy_area_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_ltss_pgm_plcy_area_hstry,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl,mdcd_matrnl_hlth_pgm_dtl_id,mdcd_matrnl_hlth_pgm_dtl,mdcd_matrnl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl_hstry,mdcd_matrnl_hlth_pgm_dtl_id,mdcd_matrnl_hlth_pgm_dtl,mdcd_matrnl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl_hstry,mdcd_pendg_matrnl_hlth_pgm_dtl_id,mdcd_pendg_matrnl_hlth_pgm_dtl,mdcd_pendg_matrnl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_hlth_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl,mdcd_matrnl_opioid_use_pgm_dtl_id,mdcd_matrnl_opioid_use_pgm_dtl,mdcd_matrnl_opioid_use_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl_hstry,mdcd_matrnl_opioid_use_pgm_dtl_id,mdcd_matrnl_opioid_use_pgm_dtl,mdcd_matrnl_opioid_use_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl_hstry,mdcd_pendg_matrnl_opioid_use_pgm_dtl_id,mdcd_pendg_matrnl_opioid_use_pgm_dtl,mdcd_pendg_matrnl_opioid_use_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_matrnl_opioid_use_pgm_dtl_hstry,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_mc_pgm_dtl,chg_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_pendg_mc_pgm_dtl,mdcd_mc_pgm_dtl_id,mdcd_mc_pgm_dtl,mdcd_mc_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_mc_pgm_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_mc_pgm_dtl,mdcd_pendg_pgm_id,mdcd_pendg_pgm,mdcd_pendg_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_pendg_mc_pgm_dtl_hstry,chg_type_cd,,id,LOW,,sql,sql_only
